,Var1,Var2,Var3,Var4,Var5,Label
61,-11.44328353688778,6.709909602957596,8.513546792933047,-9.29226090166095,-13.137565431622372,0
62,-12.764514505564225,8.540353879832407,6.880345833071512,-9.545143906498108,-12.838024090227654,0
63,-11.754828389075941,12.311382775444175,7.933782610044409,-10.420012559873506,-8.980057669926317,2
64,-12.178043842107904,7.881541226211094,7.646466444371201,-9.52437555707095,-12.464056121394748,0
65,-12.65812523639148,12.521169678006666,6.604910712152668,-10.749128618886484,-7.799999688304474,2
66,-12.995416359128924,12.907388416175703,5.4572347578357085,-11.184948094408309,-6.427074315756984,0
67,-11.969788217540152,7.747954038400104,7.949978676662024,-9.456774508416359,-12.665532374679383,0
68,-11.823636385466965,12.698924578148269,7.7107265803676075,-10.632531783989888,-8.096653992991502,2
69,-10.44785670395026,6.112856832228905,6.918560962344415,-9.50105540797356,-14.493732976012529,0
70,-7.785243117601426,11.639830782519025,12.294771441264107,-9.536582703294235,-12.728845450601678,2
71,-11.840546194771697,11.534703015159167,8.419356793195913,-10.480866060784257,-7.772452505212289,2
72,-12.668645866663114,6.808035173314396,6.511314087690368,-9.080826081114436,-15.372450040318881,0
73,-9.19883807451989,12.953113874367617,13.339119783159642,-9.199587493296065,-12.522741689487809,1
74,-13.0190887152429,11.192735736998074,7.17212970757627,-10.886015415511578,-5.634268707612236,2
75,-13.16304778780037,8.358376382099998,7.911203545159459,-9.330916531887928,-12.457502304835431,0
76,-12.006606427809121,12.21787689565649,7.674626029003186,-10.349890336385467,-9.384120340480644,0
77,-9.163349380915443,12.146043054413786,13.58268333046746,-9.017413921805495,-13.046570594553572,1
78,-11.555688218556835,12.577116719007021,8.48997224429124,-10.409557178495273,-8.704122382468942,1
79,-10.836642810879132,7.533961350580476,7.936885103520687,-9.845930530615188,-11.52926489766627,1
80,-10.711514033595847,11.70091013892106,9.315084600069568,-10.729598275240846,-6.539282600473629,2
81,-10.55023373953451,11.643863439387037,9.686408786718582,-10.488743917299958,-7.613613742331436,2
82,-11.28914904700249,11.995456663360265,9.01440045422585,-10.228290970198296,-9.209307376646931,2
83,-11.965024647634543,8.833804355676182,8.720903204630423,-9.850285462530785,-9.973012428304395,0
84,-13.103876293946058,12.322580911102179,6.717370743477955,-10.529437498970488,-8.409867689698498,2
85,-12.4946474225897,8.746914777843177,7.685406428235979,-9.754400291368812,-11.109611397892994,1
86,-10.3642298589787,12.208196049883707,9.652261254755444,-11.021324140111993,-5.036636273484475,2
87,-7.964872904387562,11.417677473895424,12.35285739997123,-9.660328280395653,-11.728558836694072,1
88,-7.77138701557527,12.37000579965254,11.174741010038673,-10.131125613831482,-10.88817464768433,0
89,-12.024835632900151,12.344221009080814,7.461771951754229,-10.576420245828832,-8.375740616992541,0
90,-7.20560120823173,10.236471174975875,12.569391613675329,-9.623236384835097,-12.048838465213809,2
91,-12.025696364667187,12.280604825110553,7.521272799063187,-10.589017211604926,-8.218519345364978,2
92,-8.371851028507656,13.535369355146562,10.756781272965508,-10.28287713436764,-10.296934059249546,2
93,-9.703698344932224,13.423770498999552,13.149423328654958,-9.050614104151965,-13.228828499271664,1
94,-12.858954881034844,11.313979737938924,7.942092689639259,-10.153560250570152,-9.07323936640127,1
95,-12.239666321508814,12.95091870978724,7.0923594340914935,-10.783415963314638,-7.6141247092255675,2
96,-11.121082761144812,11.581352651733798,9.290188635389711,-10.411084433352903,-7.9129073096566795,2
97,-11.622918211496275,12.972454930284464,7.282598814993349,-10.783991703102178,-8.003308336850873,2
98,-10.92340590980882,13.338101981451988,14.599140120867416,-8.551545846248429,-13.218037187831158,2
99,-6.543716248449699,10.845126616363086,10.670164362286474,-10.599972239048096,-9.515905709724985,2
100,-11.087591215687231,6.180732934418572,10.062839058584938,-9.197464782313894,-12.134553521867868,0
101,-11.336056256306096,8.767349142840464,11.40694461392046,-9.845149789726296,-7.630725729659728,0
102,-12.839809833165695,11.39888763927343,7.39692154236837,-10.288961554615861,-8.962487433223894,2
103,-7.392296067329735,10.296081449791595,12.203964060912039,-9.954130571180198,-10.44120786122967,1
104,-8.95263518435876,12.793268936271778,12.035456465802561,-9.357039838591165,-13.26359327180544,1
105,-9.06247270362832,12.589747975781387,12.964923293995684,-9.5767749188528,-10.84124512808955,1
106,-7.711183229391261,11.778654405496255,11.761271813664093,-9.914610168217488,-11.319850950374464,1
107,-11.791756701007563,8.086585558244074,4.854501934238608,-9.801581041374902,-14.42650900967946,0
108,-12.080891726891448,12.21172323167096,7.565688211924519,-10.6125290626293,-7.96280879575144,2
109,-11.968153865277557,8.042558999305506,6.368782884276247,-9.64644599119765,-13.442483409732725,0
110,-9.353563674377641,12.383608880797391,13.323920062444513,-9.2216566921601,-12.083251952252347,1
111,-7.038989871383915,12.3028688049935,10.274070580020615,-10.527176367096796,-10.35107606787863,1
112,-12.896999660935515,12.189638827832532,6.551087278580092,-11.014489950985698,-6.0391401018160575,2
113,-5.806924796228206,10.188928705564669,10.41881402787681,-10.492364192207233,-10.892795130991894,1
114,-6.783829258134196,10.786234684944558,11.602876713040907,-9.973136795113918,-11.741460714386864,1
115,-10.751069882228665,12.548178433544209,9.233547467108503,-10.325276204772365,-9.123400800488167,2
116,-9.279936175787782,13.164758287450503,13.096645182182812,-8.984563157313195,-13.981158710442946,2
117,-12.642874162188603,12.268884871784676,7.1547980147044665,-10.79429345652369,-6.875783980779319,2
118,-12.612262417013543,12.407148648542373,7.283695280971735,-10.435360029434008,-8.813691574334984,2
119,-8.657053653168866,12.08139599902693,12.964456768410004,-9.265260124809132,-12.809501438682005,1
120,-8.833159543499212,12.613525617547591,12.852623002841337,-9.265285196012886,-12.934215011206039,2
121,-11.366447912472434,7.802604891543825,8.152257751413064,-9.65479131962062,-11.935951144382862,0
122,-11.695528162231685,12.249398977415686,7.710635422807961,-10.802681846415812,-7.124564216608673,2
123,-11.861652789611956,8.192710271788004,8.986443721287158,-9.575447181286197,-11.109447182897794,0
124,-11.764681873028762,7.476129978079062,7.719139049939137,-9.521159789813682,-12.669962274355004,0
125,-6.696877781319322,11.63774427681848,10.294487026859894,-10.296754742172887,-11.731597975886142,1
126,-10.34979818024121,6.177639976019696,8.340446418809531,-9.486362371390245,-13.126424241349572,0
127,-8.807791014620081,12.490077608931038,12.314448561896473,-9.39310015646777,-12.796958243020313,1
128,-12.067895042538183,12.634814128254517,7.595490306928008,-10.616455536420329,-8.05705696521953,2
129,-8.314163753392709,12.630886009875837,11.686343132166279,-9.716890032942109,-12.200446844181283,1
130,-13.405352881965971,7.199436819856212,7.117115757734847,-8.957651501232396,-14.809714102572766,0
131,-11.537315184956201,10.40727746048661,10.110377238651797,-9.658810835018082,-10.433704427949,2
132,-12.392849762284275,7.5908106354202625,10.064190116426786,-9.195831041881375,-11.338103129261922,0
133,-8.27473962666161,11.634990975558193,13.069807745150612,-9.246550075802386,-13.022856588965015,0
134,-10.97327902973462,8.215758011160508,8.373432234230647,-9.96527525725195,-10.470050729735679,0
135,-13.091664151463373,12.010433060429117,6.78903092141459,-10.426138773793046,-8.819320459432086,1
136,-12.133829913637568,7.393266311051851,7.612035031262856,-9.45687427705518,-12.764300996019355,0
137,-11.38447562470096,8.0839593223662,8.884422531194003,-9.73220849301021,-10.77091787708716,0
138,-12.531353472842298,11.89037645277246,7.080941709064899,-11.176348854326395,-4.807697005555586,2
139,-7.419858330789956,10.455022982202092,11.749752649975253,-10.233249276479397,-9.406113185164859,1
140,-12.196880538023075,12.203731552120265,7.066500711684247,-11.146103419909132,-5.41624166178849,2
141,-6.673858795471654,11.463414948489344,10.91838570416922,-10.02613672451806,-12.52309601033944,1
142,-12.892950769207932,12.871312651367464,5.892765483546279,-11.057727866523708,-6.745815408127511,2
143,-9.711522664359872,12.891541532625162,13.712583919559178,-8.935074469987761,-13.075449424041157,1
144,-13.055640713144106,11.84277946150922,7.274945051280683,-10.404049162025256,-8.388645245509245,2
145,-11.28480802929612,12.882988093307038,8.146774870115312,-10.450240873502654,-9.214400330596645,2
146,-11.51184475413524,8.34530933657777,8.402474429661776,-9.830463255624306,-10.713751508593141,2
147,-7.5689497239253045,11.645537844690153,12.152428434179447,-9.743110869218839,-11.941908937099752,1
148,-6.305250923724056,9.725588923536145,12.097782472963377,-9.878399744906128,-11.84565097265332,0
149,-7.128126941756069,11.234074161890538,11.221853037578665,-10.018677282479661,-11.718705549816887,1
150,-13.104437063717842,12.277275854512673,6.01444224386117,-10.845495229485794,-7.402263283826947,2
151,-12.013444890638056,11.461419229121878,8.274633002755987,-10.197983989353974,-9.322033490944541,2
152,-12.498649513032275,12.490146500023947,6.984046925715295,-10.653085509330648,-8.06320803651268,2
153,-12.489018310308717,12.139699587730126,6.986550624434727,-10.770344423773645,-7.301496687463672,2
154,-7.717062604527167,13.587737458448,10.049922236443921,-10.244753620693489,-11.936308642001995,1
155,-10.527379086537238,11.659398163094044,10.519769162745494,-9.807968270135877,-10.52754377808742,2
156,-12.954742185445774,10.556842111819192,7.928235859002678,-10.45592781719341,-7.062346845692967,2
157,-7.793966904300792,13.463038785057815,10.597067251435366,-9.88597612977286,-13.224532513350693,1
158,-13.392910642793801,7.465417602096819,8.644829133139165,-8.952107953060132,-13.257125398216747,0
159,-6.756028900185241,10.453830582894394,11.360010648234354,-10.163310832527532,-10.865701278908618,1
160,-12.79345849820318,8.817161100058666,7.778157197921028,-9.556627299172941,-11.847116625138566,0
161,-11.949484788314516,7.75727658454529,7.981666981450044,-9.526878292277253,-12.261519141420816,0
162,-9.595561138605778,13.748574108528153,13.233351228158966,-9.018192049395681,-13.526676036149974,1
163,-9.296746963688577,12.393061558995758,13.446154298311512,-9.083443303370133,-12.77888113933793,1
164,-12.68773340159343,8.445951455417463,7.720916500680182,-9.507462553887745,-12.167083538632852,0
165,-7.693480725868797,10.826616657574657,12.402976217381967,-9.812349327107384,-10.895054969464233,1
166,-11.827855703523298,12.589350295178233,7.758792539363187,-10.59127814629693,-8.234863116683366,2
167,-12.708233702423207,10.939634162915889,7.884562627694717,-10.445826166830408,-7.528060516055066,2
168,-12.467546656665432,7.676756082269851,8.964315272037425,-9.36666143140804,-11.54969590166276,0
169,-12.335786860487563,12.925311490549074,6.653465898987177,-10.875614178540651,-7.4810068012966315,1
170,-12.513687963119276,12.751663357312724,6.579271597742685,-11.125037631348652,-5.941350011895224,2
171,-5.616999137538217,9.961482907419095,10.049587977164633,-10.698498726809518,-10.257131971012457,1
172,-8.96063563397916,14.517408821092317,11.375087878187509,-9.766542874592448,-12.250490884333297,1
173,-11.697429202048866,8.857860133170211,8.339376958866549,-9.9095782295117,-10.3274322101094,0
174,-7.066528862914125,11.779283853517514,10.767114822923498,-10.350124962658418,-10.602354550979076,1
175,-11.356586167146041,8.244882813351063,7.185811674025912,-9.888830431143774,-11.843974015262354,0
176,-10.064156211642468,12.248357229423235,10.33669515912554,-10.047928238682651,-10.024883456305048,2
177,-12.14150788679176,9.0814691683148,6.995452573092864,-10.02799806299561,-10.788623948410486,0
178,-12.136748393407283,8.084206779279109,9.341291881582446,-9.501066554174114,-10.834227271141854,0
179,-11.922367371049235,8.193129299716457,8.964052846002616,-9.593345544164796,-10.975655811189535,0
180,-8.053854409669336,12.06264385658236,12.280044473971618,-9.676603547593619,-11.839943490096516,1
181,-12.505809688330753,11.500738567188115,7.789725799060111,-10.14970282418605,-9.66330865839204,0
182,-10.863815255223894,12.825708910923012,8.87000834850843,-10.289440635004121,-9.704511307675677,2
183,-11.98846375254037,9.5734074159028,8.493604573176091,-10.060575750711916,-9.26403401818501,0
184,-10.312258662776063,7.433026025657705,8.287772237284825,-9.90665697648182,-11.276954818294069,0
185,-7.506458937235074,13.269550543105932,10.161838791960284,-10.443608906726245,-10.80246956914719,1
186,-10.08520462485228,12.275548362649145,10.285801274554021,-10.121018431523122,-9.660950683117282,2
187,-11.593839487218148,11.05065031384471,9.282873909864643,-10.321683229078184,-7.793402735906456,2
188,-12.586622132656933,8.231741225416739,6.989869722559762,-9.483286344667924,-13.135171332902297,0
189,-13.377363153169114,8.972600357387618,6.931530401745219,-9.593685535552458,-12.058791629202654,0
190,-12.83008938166821,9.123171750302536,8.71583954513578,-9.664112412097868,-10.277894092168369,0
191,-11.787954736378934,9.164776773505915,8.64417644969623,-9.904658720059142,-10.031147170693433,0
192,-7.67566488017432,12.025158457103782,11.53887665197699,-9.8237986878938,-12.185805511808054,1
193,-7.881912641238464,13.397107200559603,10.607919138425249,-10.149672825338126,-11.633018771157559,1
194,-12.221045709656536,8.746595126807653,7.532866815310135,-9.858956428322207,-10.957024787390454,0
195,-11.250278839802403,6.911403281409144,9.358797291871872,-9.46655383223547,-11.484525707612082,0
196,-12.275748710380597,11.261233092526211,8.239783392455944,-10.525395666741105,-7.2133304512306955,2
197,-6.671990219056813,11.576577052700724,9.863995911194806,-10.717818981946966,-9.856830165398122,1
198,-11.75852736059956,8.19872448965929,7.097009597888308,-9.772255105177514,-12.190566272819048,0
199,-13.524244557994479,7.800845203842046,7.869999202494712,-9.009611103196827,-13.770073975194276,0
200,-9.508288755004884,12.365433852166278,13.704945438821923,-9.103985512729906,-12.166345877714557,1
201,-11.750726961063412,8.29943559436985,8.914262413803685,-9.741045126358392,-10.404961039263913,0
202,-6.2380161086024755,9.138408235926194,11.642526174987097,-10.321290585604295,-9.747370972712897,1
203,-11.208528286916643,6.766214479247029,5.770122121099833,-9.50751129918659,-15.198673982190464,0
204,-11.915555018077882,11.97752974258924,7.974935407046646,-10.6681995441599,-7.2852586605345655,0
205,-7.401378950694615,12.360175292364794,10.894963904494618,-10.00011345439743,-12.281844142743692,1
206,-11.538110523850985,8.5306698566345,8.602600762107855,-9.807873774409737,-10.654174537104934,0
207,-11.65160352490194,10.78655653241376,9.474621829906063,-10.145967236694608,-8.423354322615012,2
208,-7.079952572685038,10.835480807014061,11.40388184807876,-10.006438019640122,-11.5046715537898,1
209,-8.029169503603276,12.414894250086213,11.13069307331294,-10.329456202474987,-9.594276260454595,1
210,-12.096021898950564,12.365357885445395,7.755473116575512,-10.589464024580638,-7.917778285754244,2
211,-9.10905206713664,12.918929427553078,12.91831069107457,-9.027998706919625,-14.020244441393709,1
212,-6.797553806091436,11.930940501597355,10.099258724737803,-10.730892706258452,-9.51804164713175,1
213,-11.529454508932123,8.990497541393461,7.14112105913575,-10.03920035559085,-11.126668304467033,0
214,-12.083923666042285,7.441761219695858,8.15614666502518,-9.34274657684231,-12.86696735968278,0
215,-12.321075481338555,8.697455982931903,6.046263985147018,-9.74916532988476,-13.094297076377536,0
216,-12.530182304825642,11.922710547152633,7.371574347802753,-10.62896965352951,-7.558045464759587,2
217,-6.767155413687105,11.966955186415738,10.133518616189104,-10.555215924260658,-10.502917971234154,1
218,-12.20737128400969,11.261463040321981,8.609093809410648,-10.033769653168193,-9.620014071143505,2
219,-11.807672923934467,11.868236649367157,7.894112658271048,-10.915280502927057,-6.062366782909534,2
220,-11.69927043509432,6.145963681784175,9.825078925426018,-8.95343085019089,-13.158688468259268,0
221,-11.377704728290283,7.314997381581488,7.881894454602535,-9.541320138651804,-12.699441627019102,0
222,-11.891311320872413,7.322504730066969,8.247474323557812,-9.387563827309107,-12.663329063468064,0
223,-7.667907963765865,12.235390137425389,11.191101556490889,-9.762770466287872,-12.984852621895408,1
224,-9.594720625176997,12.224929737779114,10.47218374564138,-10.241487239708285,-9.239392408680526,2
225,-9.475100870875227,12.413334836796503,10.43605334928181,-10.546133849477195,-7.752980248807998,2
226,-7.709502670107716,11.676462544445073,11.919362283022684,-9.947279098638154,-10.931976830784803,1
227,-9.136878171171702,13.446579637743358,11.963839443475113,-9.651375298938436,-11.730730083535779,2
228,-7.942065089548045,12.25085055259549,11.760971274998221,-9.688230885599959,-12.514761028156876,1
229,-5.082175100928046,9.710892692457886,10.17452693739987,-10.897574962931362,-9.442223139775159,1
230,-11.552150073789068,7.9389102980813675,7.585472051274961,-9.707054285617474,-12.132559168879405,0
231,-12.45592026240245,12.59825122345065,6.8627232139160865,-10.707805970040672,-7.967040919464937,2
232,-8.73523292871579,12.535257645355793,13.118626609102765,-8.838614342304881,-15.0948195471863,1
233,-8.172765941014491,12.66932336162822,11.461387566794844,-9.948611947900758,-11.301975514706557,1
234,-11.870989242850646,12.882791762578295,7.65580644331688,-10.415306549736682,-9.384540570022466,2
235,-9.289276334470273,13.298336992254786,12.950083244151152,-9.02361951728167,-13.958293040537422,1
236,-11.780577465185631,12.760108431952572,7.492218629083823,-10.714338098623298,-7.941279126496601,2
237,-11.912340791522803,10.631890966869678,9.584858166221018,-9.875026208086524,-9.514647722122344,1
238,-7.726383812753996,11.86781347164326,11.57432310500392,-10.096051497938424,-10.525835338537659,1
239,-8.151806874921261,10.991595869786119,13.149128900002367,-9.340477850165598,-12.32176679842135,1
240,-11.138553840624732,6.954131837645228,9.652519829027344,-9.39911304912054,-11.65964557650711,2
241,-9.877755666120422,12.69373704842922,13.701435717476116,-8.962422615892384,-12.710783435999465,1
242,-10.03972527896173,12.894237258724258,9.601601235918418,-10.409887724747609,-9.043209546732623,2
243,-12.572831651341398,9.734834878750613,8.520718673977703,-9.98607553881277,-9.138952374192717,0
244,-8.746329401054709,12.46115226718052,12.537826766963864,-9.298707238505413,-13.12851381195607,1
245,-9.143423040721142,13.756971345470737,12.091951130844198,-9.343665757377538,-13.402950820343776,1
246,-13.308185873850736,11.497546752780936,6.807215852510969,-10.731631437457736,-6.718033153357593,2
247,-6.495223243972543,10.889222146064066,10.778005062814008,-10.267809420361743,-11.314273393680725,1
248,-10.071661107097949,13.583593578859775,13.095544420581607,-9.11622818480637,-12.618148494734239,1
249,-9.840075208363395,13.570950622570102,13.173865954305587,-9.090150706101298,-12.896943188888287,1
250,-6.793177507922178,11.172602293292284,11.12494519953468,-10.063790264637428,-11.876494229560382,0
251,-7.697138555357396,10.229629025716374,13.264637837094643,-9.326609390484617,-12.464897747811534,1
252,-11.449637037869232,8.238023965396163,8.5339030875363,-9.785231497475564,-10.847247646525675,0
253,-8.665770578238806,12.721181065940954,12.50858544457282,-9.564090583065152,-11.839342608065015,1
254,-7.748400455780992,11.532861731095835,12.075478278823626,-9.996915817516262,-10.398971998325186,1
255,-7.978130249117126,11.12354150653159,12.34151522193279,-9.747020616198913,-11.148972122429996,2
256,-11.444993752213554,8.047103123251318,10.694026387034656,-9.569600488159944,-9.617700372702073,0
257,-6.907266574301914,12.58468324429155,9.48573487688605,-10.776622915756658,-10.04276126319778,1
258,-10.676242758587355,7.998492640504404,7.520797776565394,-10.060239523079249,-11.094194872906108,0
259,-10.000787836668273,13.425199747606127,13.652766074344154,-8.868170882606867,-13.408256667855245,0
260,-11.467117921525034,7.578845187500351,8.923749322527136,-9.556346031283232,-11.467710707653607,0
261,-11.444797285675122,13.466729157352047,7.901250977843894,-10.575672927212432,-8.81768742423443,2
262,-8.979533577134797,14.489489969262033,11.180056184958755,-9.967012462931075,-11.317719562839486,1
263,-12.21745368941312,12.783055374466992,7.2287109170872785,-10.7054904324668,-7.866778802829367,2
264,-7.748280840458504,12.037831591705112,11.760806525979854,-10.017806456625161,-10.791531258381617,2
265,-11.82453199430074,11.630885538489505,8.737597197715164,-9.940213507596287,-10.489737086480684,2
266,-10.294138339994984,12.873694287485142,9.201371159738406,-10.79814933006112,-7.062161413836646,2
267,-11.493506170828582,11.971316796759577,8.378734970159936,-10.492613892085057,-8.227033596005853,2
268,-9.598719029903492,15.402760925610727,12.346357828765159,-8.982494052694372,-15.232797118530364,1
269,-6.7262458848420135,10.589917428549299,11.413434918340013,-9.993721705113536,-11.827150532974551,1
270,-11.358142944837441,12.717707805398565,8.5039700083492,-10.32266132278048,-9.41014063146255,2
271,-11.524503806285313,12.420984869399701,8.285544106829246,-10.72203049560468,-7.162788559392439,2
272,-10.676880165424702,11.98797175809775,9.77680936086144,-10.170323311606635,-9.282230947051556,2
273,-10.838717076985796,7.799831491709664,8.973313307258044,-9.763451588407722,-10.933231525346441,0
274,-12.321994212459463,12.06299629746157,7.728482303778063,-10.470548663056636,-8.296503688428045,2
275,-9.780483228115953,14.612992266843143,12.174571960686446,-9.182301522263774,-13.875357218356449,1
276,-7.8431327618640925,10.9089340410604,12.755121513693862,-9.567758561201808,-11.756438774727277,1
277,-13.242566712314375,10.252868631696952,8.212234887167705,-10.254541816940932,-7.499464454313035,2
278,-7.119305379160702,11.738896398618667,10.874658172799732,-10.450262577687171,-9.860520072825917,1
279,-13.14965775126975,8.847963994551346,7.298284503596211,-9.534781651231924,-12.163713210670117,0
280,-12.886724510736261,11.671270135640933,7.161072054464206,-10.733203358561992,-6.782316688473987,0
281,-11.899646138984634,8.235142439138363,9.087119859076878,-9.515095531515897,-11.31292221110534,0
282,-13.196682332313038,10.774764474350118,7.290997021420615,-10.706879654097655,-6.198341182555618,2
283,-11.436791365739168,12.720735427223667,8.109889280228655,-10.448720755778028,-9.064579508779607,2
284,-12.02404574431296,12.496105792251507,7.624054356958979,-10.392738599613711,-9.273263245081814,2
285,-7.636090314094654,10.393528405144915,13.07606674423413,-9.346367936200688,-12.673763691859332,1
286,-7.835567598865533,11.94209763535188,11.6909940880849,-9.887640116085215,-11.480649361604783,1
287,-11.051969376056206,6.976750706202763,7.8020809283655215,-9.567163121581702,-12.847943520297687,0
288,-7.800435179606049,11.665732345423908,12.092976020593975,-9.677331285758726,-12.158159685404918,1
289,-12.567546042979636,8.688440614868128,8.851482682910499,-9.55283440481751,-10.863414446771163,0
290,-13.986370955413818,9.47969496290625,7.568573287973004,-9.514037881601366,-11.378925337330145,0
291,-7.041004161369333,12.035073052239673,10.276721203697027,-10.257704963937801,-11.765603063312234,2
292,-13.654470208603026,9.90228430613867,4.950334212102838,-9.883930311135462,-12.649973319477862,2
293,-12.833551675146708,12.267509150275494,6.899028165046228,-10.41626917312641,-9.08525945562263,2
294,-12.035908991630324,7.793902321385187,9.084567694638853,-9.443870350825229,-11.439998030773172,1
295,-8.438839095395615,13.467784749013935,11.049905033883178,-9.905867495286966,-11.994586448187134,0
