,Unnamed: 0,Var1,Var2,Var3,Var4,Var5,Label
100,100,-11.087591215687231,6.180732934418572,10.062839058584938,-9.197464782313894,-12.134553521867868,Class1
101,101,-11.336056256306096,8.767349142840464,11.40694461392046,-9.845149789726296,-7.630725729659728,Class1
102,102,-12.839809833165695,11.39888763927343,7.39692154236837,-10.28896155461586,-8.962487433223894,Class3
103,103,-7.392296067329735,10.296081449791595,12.20396406091204,-9.954130571180198,-10.44120786122967,Class2
104,104,-8.95263518435876,12.793268936271778,12.03545646580256,-9.357039838591165,-13.26359327180544,Class2
105,105,-9.06247270362832,12.589747975781387,12.964923293995684,-9.5767749188528,-10.84124512808955,Class2
106,106,-7.711183229391261,11.778654405496257,11.761271813664091,-9.914610168217488,-11.319850950374464,Class2
107,107,-11.791756701007564,8.086585558244074,4.854501934238608,-9.801581041374902,-14.42650900967946,Class1
108,108,-12.080891726891448,12.21172323167096,7.565688211924519,-10.6125290626293,-7.96280879575144,Class3
109,109,-11.968153865277555,8.042558999305506,6.368782884276247,-9.64644599119765,-13.442483409732723,Class1
110,110,-9.35356367437764,12.383608880797391,13.323920062444513,-9.2216566921601,-12.083251952252349,Class2
111,111,-7.038989871383915,12.3028688049935,10.274070580020616,-10.527176367096796,-10.35107606787863,Class2
112,112,-12.896999660935515,12.189638827832532,6.551087278580092,-11.014489950985698,-6.0391401018160575,Class3
113,113,-5.806924796228206,10.188928705564669,10.41881402787681,-10.492364192207232,-10.892795130991894,Class2
114,114,-6.783829258134196,10.786234684944558,11.602876713040908,-9.973136795113918,-11.741460714386864,Class2
115,115,-10.751069882228665,12.548178433544209,9.233547467108504,-10.325276204772363,-9.123400800488168,Class3
116,116,-9.279936175787782,13.164758287450503,13.096645182182812,-8.984563157313195,-13.981158710442946,Class3
117,117,-12.642874162188605,12.268884871784676,7.1547980147044665,-10.79429345652369,-6.875783980779319,Class3
118,118,-12.612262417013543,12.407148648542371,7.283695280971735,-10.435360029434008,-8.813691574334984,Class3
119,119,-8.657053653168866,12.08139599902693,12.964456768410004,-9.265260124809132,-12.809501438682004,Class2
120,120,-8.833159543499212,12.613525617547593,12.852623002841336,-9.265285196012886,-12.93421501120604,Class3
121,121,-11.366447912472434,7.802604891543825,8.152257751413064,-9.65479131962062,-11.935951144382862,Class1
122,122,-11.695528162231684,12.249398977415686,7.710635422807961,-10.802681846415812,-7.124564216608673,Class3
123,123,-11.861652789611956,8.192710271788004,8.986443721287158,-9.575447181286195,-11.109447182897794,Class1
124,124,-11.764681873028762,7.476129978079062,7.719139049939137,-9.521159789813682,-12.669962274355004,Class1
125,125,-6.696877781319322,11.63774427681848,10.294487026859894,-10.296754742172888,-11.731597975886142,Class2
126,126,-10.34979818024121,6.177639976019696,8.340446418809531,-9.486362371390245,-13.126424241349572,Class1
127,127,-8.807791014620081,12.490077608931038,12.314448561896471,-9.39310015646777,-12.796958243020311,Class2
128,128,-12.067895042538185,12.634814128254517,7.595490306928008,-10.616455536420329,-8.05705696521953,Class3
129,129,-8.314163753392709,12.630886009875836,11.68634313216628,-9.716890032942109,-12.200446844181284,Class2
130,130,-13.405352881965973,7.199436819856212,7.117115757734847,-8.957651501232396,-14.809714102572766,Class1
131,131,-11.5373151849562,10.40727746048661,10.110377238651797,-9.658810835018082,-10.433704427949,Class3
132,132,-12.392849762284277,7.5908106354202625,10.064190116426786,-9.195831041881377,-11.338103129261922,Class1
133,133,-8.27473962666161,11.634990975558193,13.069807745150612,-9.246550075802386,-13.022856588965016,Class1
134,134,-10.97327902973462,8.215758011160508,8.373432234230647,-9.96527525725195,-10.47005072973568,Class1
135,135,-13.091664151463371,12.010433060429117,6.78903092141459,-10.426138773793046,-8.819320459432086,Class2
136,136,-12.133829913637568,7.393266311051851,7.612035031262856,-9.45687427705518,-12.764300996019356,Class1
137,137,-11.38447562470096,8.0839593223662,8.884422531194003,-9.73220849301021,-10.77091787708716,Class1
138,138,-12.531353472842298,11.89037645277246,7.080941709064899,-11.176348854326395,-4.807697005555586,Class3
139,139,-7.419858330789956,10.455022982202092,11.749752649975251,-10.233249276479397,-9.40611318516486,Class2
140,140,-12.196880538023075,12.203731552120264,7.066500711684247,-11.146103419909132,-5.41624166178849,Class3
141,141,-6.673858795471654,11.463414948489344,10.91838570416922,-10.02613672451806,-12.52309601033944,Class2
142,142,-12.892950769207932,12.871312651367464,5.892765483546279,-11.057727866523708,-6.745815408127511,Class3
143,143,-9.711522664359872,12.891541532625162,13.712583919559178,-8.935074469987761,-13.075449424041157,Class2
144,144,-13.055640713144106,11.84277946150922,7.274945051280683,-10.404049162025256,-8.388645245509245,Class3
145,145,-11.28480802929612,12.882988093307038,8.146774870115312,-10.450240873502654,-9.214400330596645,Class3
146,146,-11.51184475413524,8.34530933657777,8.402474429661776,-9.830463255624306,-10.71375150859314,Class3
147,147,-7.568949723925304,11.645537844690152,12.152428434179448,-9.74311086921884,-11.941908937099752,Class2
148,148,-6.305250923724056,9.725588923536144,12.097782472963376,-9.878399744906128,-11.84565097265332,Class1
149,149,-7.128126941756069,11.234074161890538,11.221853037578663,-10.01867728247966,-11.718705549816889,Class2
150,150,-13.104437063717842,12.277275854512672,6.01444224386117,-10.845495229485794,-7.402263283826947,Class3
151,151,-12.013444890638056,11.461419229121878,8.274633002755987,-10.197983989353974,-9.32203349094454,Class3
152,152,-12.498649513032277,12.490146500023949,6.984046925715295,-10.653085509330648,-8.06320803651268,Class3
153,153,-12.489018310308715,12.139699587730126,6.986550624434727,-10.770344423773643,-7.301496687463672,Class3
154,154,-7.717062604527167,13.587737458448,10.04992223644392,-10.244753620693489,-11.936308642001997,Class2
155,155,-10.527379086537238,11.659398163094044,10.519769162745494,-9.807968270135875,-10.52754377808742,Class3
156,156,-12.954742185445774,10.556842111819192,7.928235859002678,-10.45592781719341,-7.062346845692967,Class3
157,157,-7.793966904300792,13.463038785057815,10.597067251435366,-9.88597612977286,-13.224532513350692,Class2
158,158,-13.3929106427938,7.465417602096819,8.644829133139165,-8.952107953060132,-13.257125398216749,Class1
159,159,-6.756028900185241,10.453830582894394,11.360010648234354,-10.163310832527532,-10.865701278908618,Class2
160,160,-12.79345849820318,8.817161100058666,7.778157197921028,-9.55662729917294,-11.847116625138566,Class1
161,161,-11.949484788314516,7.75727658454529,7.981666981450044,-9.526878292277251,-12.261519141420816,Class1
162,162,-9.595561138605778,13.748574108528151,13.233351228158966,-9.01819204939568,-13.526676036149974,Class2
163,163,-9.296746963688577,12.393061558995758,13.446154298311512,-9.083443303370132,-12.77888113933793,Class2
164,164,-12.68773340159343,8.445951455417463,7.720916500680182,-9.507462553887745,-12.167083538632852,Class1
165,165,-7.693480725868797,10.826616657574656,12.402976217381967,-9.812349327107384,-10.895054969464232,Class2
166,166,-11.827855703523298,12.589350295178232,7.758792539363187,-10.59127814629693,-8.234863116683366,Class3
167,167,-12.708233702423207,10.939634162915889,7.884562627694717,-10.445826166830408,-7.528060516055066,Class3
168,168,-12.467546656665432,7.676756082269851,8.964315272037425,-9.36666143140804,-11.54969590166276,Class1
169,169,-12.335786860487564,12.925311490549074,6.653465898987177,-10.875614178540651,-7.481006801296631,Class2
170,170,-12.513687963119276,12.751663357312724,6.579271597742685,-11.125037631348652,-5.941350011895224,Class3
171,171,-5.616999137538217,9.961482907419096,10.049587977164633,-10.698498726809518,-10.257131971012456,Class2
172,172,-8.96063563397916,14.517408821092316,11.375087878187507,-9.766542874592448,-12.250490884333296,Class2
173,173,-11.697429202048866,8.857860133170211,8.339376958866549,-9.9095782295117,-10.3274322101094,Class1
174,174,-7.066528862914125,11.779283853517514,10.767114822923498,-10.350124962658418,-10.602354550979076,Class2
175,175,-11.35658616714604,8.244882813351063,7.185811674025912,-9.888830431143774,-11.843974015262354,Class1
176,176,-10.064156211642468,12.248357229423236,10.33669515912554,-10.047928238682651,-10.024883456305048,Class3
177,177,-12.14150788679176,9.0814691683148,6.995452573092864,-10.02799806299561,-10.788623948410486,Class1
178,178,-12.136748393407284,8.084206779279109,9.341291881582446,-9.501066554174114,-10.834227271141854,Class1
179,179,-11.922367371049235,8.193129299716457,8.964052846002616,-9.593345544164796,-10.975655811189537,Class1
180,180,-8.053854409669336,12.06264385658236,12.280044473971618,-9.67660354759362,-11.839943490096516,Class2
181,181,-12.505809688330752,11.500738567188115,7.789725799060111,-10.14970282418605,-9.66330865839204,Class1
182,182,-10.863815255223894,12.825708910923012,8.87000834850843,-10.28944063500412,-9.704511307675675,Class3
183,183,-11.98846375254037,9.5734074159028,8.493604573176091,-10.060575750711916,-9.26403401818501,Class1
184,184,-10.312258662776063,7.433026025657705,8.287772237284825,-9.90665697648182,-11.276954818294069,Class1
185,185,-7.506458937235074,13.269550543105932,10.161838791960284,-10.443608906726244,-10.80246956914719,Class2
186,186,-10.08520462485228,12.275548362649143,10.28580127455402,-10.121018431523122,-9.660950683117282,Class3
187,187,-11.593839487218148,11.05065031384471,9.282873909864644,-10.321683229078184,-7.793402735906456,Class3
188,188,-12.586622132656933,8.231741225416739,6.989869722559762,-9.483286344667924,-13.135171332902296,Class1
189,189,-13.377363153169114,8.972600357387618,6.931530401745219,-9.593685535552458,-12.058791629202654,Class1
190,190,-12.83008938166821,9.123171750302536,8.71583954513578,-9.664112412097868,-10.277894092168369,Class1
191,191,-11.787954736378934,9.164776773505915,8.64417644969623,-9.904658720059142,-10.031147170693432,Class1
192,192,-7.67566488017432,12.025158457103782,11.53887665197699,-9.8237986878938,-12.185805511808054,Class2
193,193,-7.881912641238464,13.397107200559605,10.607919138425247,-10.149672825338126,-11.63301877115756,Class2
194,194,-12.221045709656536,8.746595126807653,7.532866815310135,-9.858956428322209,-10.957024787390454,Class1
195,195,-11.250278839802403,6.911403281409144,9.358797291871872,-9.46655383223547,-11.484525707612082,Class1
196,196,-12.275748710380595,11.261233092526211,8.239783392455944,-10.525395666741105,-7.213330451230695,Class3
197,197,-6.671990219056813,11.576577052700724,9.863995911194806,-10.717818981946966,-9.856830165398122,Class2
198,198,-11.75852736059956,8.19872448965929,7.097009597888308,-9.772255105177514,-12.190566272819048,Class1
199,199,-13.52424455799448,7.800845203842046,7.869999202494712,-9.009611103196828,-13.770073975194276,Class1
200,200,-9.508288755004884,12.365433852166278,13.704945438821923,-9.103985512729906,-12.166345877714557,Class2
201,201,-11.750726961063412,8.29943559436985,8.914262413803685,-9.741045126358392,-10.404961039263911,Class1
202,202,-6.238016108602476,9.138408235926194,11.642526174987095,-10.321290585604295,-9.747370972712895,Class2
203,203,-11.208528286916644,6.766214479247029,5.770122121099833,-9.50751129918659,-15.198673982190464,Class1
204,204,-11.915555018077882,11.97752974258924,7.974935407046646,-10.6681995441599,-7.285258660534565,Class1
205,205,-7.401378950694615,12.360175292364794,10.894963904494618,-10.00011345439743,-12.281844142743692,Class2
206,206,-11.538110523850984,8.5306698566345,8.602600762107855,-9.807873774409735,-10.654174537104934,Class1
207,207,-11.65160352490194,10.78655653241376,9.474621829906065,-10.145967236694608,-8.423354322615012,Class3
208,208,-7.079952572685038,10.83548080701406,11.40388184807876,-10.006438019640122,-11.5046715537898,Class2
209,209,-8.029169503603276,12.414894250086212,11.13069307331294,-10.329456202474988,-9.594276260454595,Class2
210,210,-12.096021898950564,12.365357885445396,7.755473116575512,-10.589464024580638,-7.917778285754244,Class3
211,211,-9.10905206713664,12.918929427553078,12.91831069107457,-9.027998706919623,-14.020244441393707,Class2
212,212,-6.797553806091436,11.930940501597355,10.099258724737805,-10.730892706258452,-9.51804164713175,Class2
213,213,-11.529454508932124,8.990497541393461,7.14112105913575,-10.03920035559085,-11.126668304467032,Class1
214,214,-12.083923666042285,7.441761219695858,8.15614666502518,-9.34274657684231,-12.86696735968278,Class1
215,215,-12.321075481338555,8.697455982931903,6.046263985147018,-9.74916532988476,-13.094297076377536,Class1
216,216,-12.530182304825642,11.922710547152631,7.371574347802753,-10.62896965352951,-7.558045464759587,Class3
217,217,-6.767155413687105,11.966955186415738,10.133518616189104,-10.555215924260658,-10.502917971234154,Class2
218,218,-12.20737128400969,11.26146304032198,8.609093809410648,-10.033769653168193,-9.620014071143505,Class3
219,219,-11.807672923934469,11.868236649367155,7.894112658271048,-10.915280502927056,-6.062366782909534,Class3
220,220,-11.69927043509432,6.145963681784175,9.825078925426018,-8.95343085019089,-13.158688468259268,Class1
221,221,-11.377704728290285,7.314997381581488,7.881894454602535,-9.541320138651804,-12.699441627019102,Class1
222,222,-11.891311320872411,7.322504730066969,8.247474323557812,-9.387563827309108,-12.663329063468064,Class1
223,223,-7.667907963765865,12.235390137425387,11.191101556490889,-9.762770466287872,-12.984852621895408,Class2
224,224,-9.594720625176995,12.224929737779114,10.47218374564138,-10.241487239708285,-9.239392408680526,Class3
225,225,-9.475100870875227,12.413334836796505,10.43605334928181,-10.546133849477195,-7.752980248807998,Class3
226,226,-7.709502670107716,11.676462544445071,11.919362283022684,-9.947279098638154,-10.931976830784803,Class2
227,227,-9.136878171171702,13.446579637743358,11.963839443475113,-9.651375298938436,-11.73073008353578,Class3
228,228,-7.942065089548045,12.25085055259549,11.76097127499822,-9.68823088559996,-12.514761028156876,Class2
229,229,-5.082175100928046,9.710892692457886,10.17452693739987,-10.897574962931362,-9.44222313977516,Class2
230,230,-11.552150073789068,7.938910298081367,7.585472051274961,-9.707054285617474,-12.132559168879403,Class1
231,231,-12.45592026240245,12.59825122345065,6.862723213916087,-10.707805970040672,-7.967040919464937,Class3
232,232,-8.73523292871579,12.535257645355792,13.118626609102764,-8.838614342304881,-15.0948195471863,Class2
233,233,-8.172765941014491,12.66932336162822,11.461387566794844,-9.948611947900758,-11.301975514706555,Class2
234,234,-11.870989242850646,12.882791762578297,7.65580644331688,-10.415306549736682,-9.384540570022466,Class3
235,235,-9.289276334470271,13.298336992254786,12.950083244151152,-9.02361951728167,-13.958293040537422,Class2
236,236,-11.780577465185631,12.760108431952572,7.492218629083823,-10.714338098623298,-7.941279126496601,Class3
237,237,-11.912340791522803,10.631890966869678,9.584858166221018,-9.875026208086524,-9.514647722122344,Class2
238,238,-7.726383812753996,11.86781347164326,11.57432310500392,-10.096051497938424,-10.52583533853766,Class2
239,239,-8.151806874921261,10.99159586978612,13.149128900002369,-9.340477850165598,-12.32176679842135,Class2
240,240,-11.138553840624732,6.954131837645228,9.652519829027344,-9.39911304912054,-11.65964557650711,Class3
241,241,-9.877755666120422,12.69373704842922,13.701435717476116,-8.962422615892384,-12.710783435999463,Class2
242,242,-10.03972527896173,12.894237258724258,9.601601235918418,-10.409887724747607,-9.043209546732625,Class3
243,243,-12.572831651341398,9.734834878750611,8.520718673977703,-9.98607553881277,-9.138952374192716,Class1
244,244,-8.746329401054709,12.46115226718052,12.537826766963864,-9.298707238505411,-13.12851381195607,Class2
245,245,-9.143423040721142,13.756971345470737,12.091951130844198,-9.343665757377538,-13.402950820343776,Class2
246,246,-13.308185873850736,11.497546752780936,6.807215852510969,-10.731631437457736,-6.718033153357593,Class3
247,247,-6.495223243972543,10.889222146064066,10.778005062814008,-10.267809420361743,-11.314273393680724,Class2
248,248,-10.071661107097947,13.583593578859777,13.095544420581607,-9.11622818480637,-12.61814849473424,Class2
249,249,-9.840075208363396,13.570950622570102,13.173865954305588,-9.090150706101298,-12.896943188888288,Class2
250,250,-6.793177507922178,11.172602293292284,11.12494519953468,-10.063790264637428,-11.876494229560382,Class1
251,251,-7.697138555357396,10.229629025716374,13.264637837094645,-9.326609390484617,-12.464897747811534,Class2
252,252,-11.449637037869232,8.238023965396163,8.5339030875363,-9.785231497475564,-10.847247646525677,Class1
253,253,-8.665770578238806,12.721181065940954,12.50858544457282,-9.564090583065152,-11.839342608065015,Class2
254,254,-7.748400455780992,11.532861731095837,12.075478278823626,-9.996915817516262,-10.398971998325186,Class2
255,255,-7.978130249117126,11.12354150653159,12.34151522193279,-9.747020616198911,-11.148972122429996,Class3
256,256,-11.444993752213554,8.047103123251318,10.694026387034656,-9.569600488159944,-9.617700372702071,Class1
257,257,-6.907266574301914,12.58468324429155,9.48573487688605,-10.776622915756658,-10.04276126319778,Class2
258,258,-10.676242758587357,7.998492640504404,7.520797776565394,-10.060239523079249,-11.094194872906108,Class1
259,259,-10.000787836668271,13.425199747606127,13.652766074344154,-8.868170882606867,-13.408256667855245,Class1
260,260,-11.467117921525034,7.578845187500351,8.923749322527136,-9.556346031283232,-11.467710707653607,Class1
261,261,-11.444797285675122,13.466729157352049,7.901250977843894,-10.575672927212432,-8.81768742423443,Class3
262,262,-8.979533577134797,14.489489969262031,11.180056184958756,-9.967012462931075,-11.317719562839486,Class2
263,263,-12.21745368941312,12.783055374466992,7.2287109170872785,-10.7054904324668,-7.866778802829367,Class3
264,264,-7.748280840458504,12.037831591705112,11.760806525979854,-10.01780645662516,-10.791531258381616,Class3
265,265,-11.82453199430074,11.630885538489505,8.737597197715164,-9.940213507596289,-10.489737086480684,Class3
266,266,-10.294138339994984,12.873694287485142,9.201371159738406,-10.79814933006112,-7.062161413836646,Class3
267,267,-11.493506170828582,11.971316796759575,8.378734970159936,-10.492613892085055,-8.227033596005853,Class3
268,268,-9.598719029903492,15.402760925610728,12.34635782876516,-8.982494052694372,-15.232797118530364,Class2
269,269,-6.7262458848420135,10.5899174285493,11.413434918340013,-9.993721705113536,-11.827150532974551,Class2
270,270,-11.35814294483744,12.717707805398565,8.5039700083492,-10.32266132278048,-9.41014063146255,Class3
271,271,-11.524503806285312,12.4209848693997,8.285544106829246,-10.72203049560468,-7.162788559392439,Class3
272,272,-10.676880165424702,11.98797175809775,9.77680936086144,-10.170323311606635,-9.282230947051556,Class3
