,Experience,Salary
84,5.515743230395595,53518.88730558244
85,26.26945564246799,49253.73486814366
86,31.511980257776653,42106.96616575048
87,26.086070340597356,50024.66412641238
88,25.581871866693067,51040.42760263595
89,37.971165324490194,40333.52778625686
90,40.92375484974999,57816.55728324288
91,20.83734780119471,60419.206493254336
92,9.612540218556992,67145.59582030057
93,33.723292926200415,38188.52413537012
94,3.2425636950972283,33618.036381634825
95,38.06698971448786,42297.079938169205
96,16.116984654290604,67462.20050352006
97,11.826934871151348,64514.00676874456
98,39.596356586069646,50784.37451680041
99,9.335594825051459,68378.1254570399
100,18.888999008028538,63709.766788813824
101,29.828024561038408,41796.8249475645
102,8.592452564444798,66761.96084465145
103,39.39979782534278,52607.85638204072
104,20.770612463799843,54163.79962250285
105,14.482062929737282,66011.58737998856
106,28.32471413022481,44420.4897931621
107,12.322463375950393,68270.53139271593
108,13.97701399980593,64263.5537822837
109,36.277812718480256,34576.600428475285
110,40.480723435234914,53119.421346351526
111,13.474594156561917,68094.33425360626
112,22.718602453969407,57719.16881187967
113,10.042985025877734,64533.45375494851
114,27.102804273780723,50634.56815423973
115,4.005513216852748,38568.87450276198
116,8.112097807087729,58713.082937020314
117,18.244314225266688,66187.1896513532
118,18.445538373225254,61774.78105146134
119,16.29704230081269,65438.20308423473
120,20.680572988005245,57173.67758063202
121,18.90429171478232,61346.154130311275
122,36.61252785909214,38442.51580151061
123,24.62081729353847,51942.677379318266
124,40.49967513720324,57039.11631197935
125,40.7857583350205,61207.714058269434
126,37.06453137792877,42247.32300830692
127,21.13479631717603,63771.22079904353
128,1.1514816857809222,6126.9968955201675
129,12.583487342887931,67453.51225643637
130,14.968214109278904,64460.757806761394
131,17.585271724401625,65346.41157862594
132,37.89486592395507,35129.37031157076
133,27.308646445633816,47342.45337322174
134,38.084849386770415,37941.470400832375
135,37.50951057086989,36618.1176569667
136,32.558376083491495,36429.68941769964
137,20.765239928896268,60082.582081563116
138,11.8131671935489,62717.12391557941
139,35.84522295719593,33273.01139356029
140,17.685295044682697,64104.054525805084
141,11.92360931605391,70060.49003235406
142,27.358891707097442,51756.917312805184
143,3.6246745271374223,39601.85461943946
144,15.072781420106617,68318.51202718893
145,7.883951976783699,57163.299723059084
146,27.486027748325153,47798.952044751924
147,31.51032385417678,45274.73352365744
148,28.02254555589855,47603.92877354257
149,8.168417753749324,62504.85649556869
150,16.14174115682268,63937.16185483775
151,10.390593189037201,66507.62190070705
152,32.77700743396698,37102.03079833975
153,13.150066725160894,67184.37166273763
154,18.773749323262564,65739.918045699
155,18.80698652334379,65080.879568369346
156,36.57691973032389,37308.369114769506
157,29.506625687968672,45670.88563591388
158,29.80768597482845,41547.77377925069
159,38.79094737825919,41776.55580619841
160,14.117696754901438,65507.543921457924
161,6.726502384963554,54590.96523403582
162,33.097379868435496,33618.90189632714
163,13.999156598959928,65169.47891696354
164,18.871982267370452,62692.149729884826
165,2.9638935348526196,28768.83808401327
166,26.935842277522717,52418.13319179111
167,2.4695240439230126,21461.726426758698
168,33.788552586660145,34893.45742784845
169,25.955524919049417,57280.40381402046
170,16.275840138220428,60246.60826241091
171,20.115537692052165,58229.00501007955
172,4.557586268455466,38108.531809959924
173,25.429761313216233,47608.90300024692
174,3.755836150347001,34502.2268833206
175,30.551847729890763,39006.51470028207
176,9.112750790431576,55846.74145365494
177,1.4582122284961656,10658.583153085741
178,10.820503175035032,64540.78577386355
179,36.98184010261339,39087.059745759354
180,29.066867279361638,45096.76971722164
181,16.88786222535736,63886.78469886068
182,36.776674516436756,38311.3701685911
183,15.467064461350825,59719.58069854815
184,4.540146490150441,45308.74080191511
185,23.982262801735764,58943.504755553215
186,24.744286926314548,50307.35053138483
187,5.522754822881815,49866.60267253898
188,24.370308695018906,54722.69499283282
189,21.87233706848993,55280.21726094311
190,2.579449321777588,21884.499358842997
191,37.22379718391312,36746.29922040786
192,35.314040106914796,36168.54535948664
193,25.29489236752356,49179.47747580954
194,29.588804375412614,44147.98507018403
195,24.925135340334137,56028.63310980692
196,11.244006315045526,62582.987277159154
197,22.826790886250585,58466.48266792463
198,25.077482774871438,56415.954227234455
199,25.196273662240998,49354.19202527243
200,28.519117431643615,50209.852688209314
201,11.294012595931235,66937.48798622823
202,31.10996911012856,36909.96460345853
203,39.07911264439997,45029.68459106063
204,19.018184151491738,63947.263660706696
205,17.758549268355402,59662.53298746995
206,3.870169922515199,33909.119386914856
207,34.23292271946385,38906.55482791378
208,11.147598404642157,61051.05458159581
209,11.061940272043323,66329.12782767258
210,15.244708318925365,75000.0
211,6.126337573488096,54835.47235820269
212,19.36846615272954,61080.694494207244
213,21.529489438325793,58996.15739251603
214,11.90390688240658,69255.13526698308
215,7.423114818068738,61160.45872437089
216,6.455987599522501,51289.667532906824
217,33.31730131755823,33583.151936851726
218,33.26110116434231,35585.52755486776
219,9.912309439052972,63132.5872550594
220,27.60387766498191,46455.63421863029
221,3.1908517164299397,33748.904886471886
222,13.204320380125031,69235.46030491302
223,20.529264301760282,60104.00796171763
224,39.378431169649225,49576.671027669625
225,39.562527013918555,50488.98121734452
226,23.032633326255233,59346.51381066121
227,21.34303207702695,61215.339263928574
228,40.608034775018915,50804.73461047729
229,31.2961821814393,33276.26075387117
230,27.470776281222314,48279.427699432046
231,22.284594042299663,61248.64162684935
232,34.82522858842554,37061.998141839766
233,21.02661101942882,51050.64961437284
234,9.66190528578549,64314.33982660927
235,6.500909608116231,52979.06626385529
236,29.427588074483893,46465.59886222343
237,8.285117260138563,57462.85191612184
238,8.240343040473629,60031.250145633974
239,6.345297724383094,56968.08130131529
240,36.54564281882896,40611.22756753293
241,4.826362479577078,45090.08346082321
242,28.360475953051214,49179.55659554697
243,5.663611770049627,52208.33061723981
244,21.421914573809783,64353.72403464452
245,8.41611548628805,59795.32323631168
246,28.712691291951433,50310.997437531296
247,8.927150248480746,61144.065719337676
248,23.38306905406077,53265.90115546408
249,14.298402310883803,63038.728808693595
250,40.08973781552593,51038.63887883703
251,13.359418853282897,71581.37113997561
252,37.71641254627018,34885.23519961509
253,5.5014101439564325,50697.45568314419
254,3.0695320880426458,29682.232878255643
255,8.717545390543403,57343.28964085416
256,22.62504351010771,54487.06418594507
257,11.968749385159997,63894.43079724188
258,22.01397832795449,58422.56594554348
259,37.6691253745295,40039.33846371335
260,40.60083382031834,55849.35863693647
261,20.50666901245455,65612.14080718819
262,31.126805075391697,44728.12839000744
263,36.89078341303133,35496.54102877647
264,40.78297990017504,54628.546873902036
265,2.4789957964162213,24807.014961123867
266,11.832781065648387,70501.35090298063
267,28.820547903121472,43664.98906354275
268,36.82128948610584,34126.35017716093
269,32.990178505715505,38422.13570914057
270,15.799392475553944,66150.61368906444
271,29.041765776941702,47564.03129991837
272,1.4739006476002103,11464.634579244936
273,30.82576352940224,37493.77809140731
274,32.13473718921384,39709.17786150176
275,30.681966986067284,43076.177289785766
276,3.6297815158591504,39923.886083503516
277,22.19167191401871,58097.92711632725
278,13.83844347402491,63999.60499654002
279,5.959621988899396,53605.573150610144
280,40.816095002175004,57732.56783106962
281,31.03690291429272,43435.843992006216
282,29.6874445844883,39968.25654951446
283,33.430274830892714,40490.83996104684
284,9.202455614235422,63858.55169142398
285,26.48713360562767,52591.3850684635
286,3.0988055328939517,33958.4952094798
287,8.128310477697282,59884.644294352416
288,22.075890187649836,56827.12902201223
289,4.764185295796949,48550.1814760831
290,28.451916600107374,46969.83316137982
291,2.9059792988113884,25214.370966732262
292,11.62017096226798,67607.60134771268
293,35.55800875937804,32952.31698687911
294,39.47413967005251,42477.673568218
295,28.84601098357866,48362.88931060075
296,1.6695361444785135,10959.967668430321
297,6.929416891529851,53690.30620146959
298,34.523654906577605,31339.044728009052
299,11.239080938375032,66542.58825978392
300,26.37139392901991,52297.506058761435
301,34.72137763883035,33264.538688350745
302,23.310782240575854,55346.11672995681
303,22.27128085942388,58563.45981214801
304,29.05957077423362,47333.29324652545
305,29.27971520743773,46188.75421189663
306,36.41360245566599,35921.925548069885
307,19.532549922817267,60997.08196639502
308,31.098424165962847,42679.434199170646
309,25.42072284596193,49090.896443270016
310,38.81484737897391,49224.19094220002
311,17.545157170840938,66342.7949083099
312,31.30375439181843,46612.554988041134
313,30.725866362345702,41182.84246270943
314,38.869607104219696,44419.325006706764
315,24.54112568749256,54789.49384040577
316,32.44830825373097,41640.33178139171
317,26.84312009208977,51597.63232977899
318,26.744361735028193,52317.25852898449
319,32.61217899387753,42342.07606328018
320,15.832367736748484,63648.37428416171
321,27.12513595140686,50266.75690868355
322,8.991978111422311,64642.69617292204
323,36.08473016492885,38863.02469513716
324,1.4103847244732535,11095.66194050412
325,2.884679401199989,26997.33875219229
326,18.006781304900432,64732.54803624604
327,40.65931359565182,56048.84228833708
328,28.049382683876072,49072.211674799124
329,30.457419570877178,40417.052492185496
330,40.698812470125795,58269.0123151209
331,37.55666043943371,38809.80380832298
332,9.092292894367837,67829.54016917833
333,26.333596695612602,49191.830423679814
334,15.211498418444023,65329.23368474106
335,26.42620359605674,49076.43756250451
336,1.2240310768393492,5000.0
337,15.956829998298842,64674.827834599615
338,39.60024964571092,52401.51012281512
339,23.843499139890962,55763.358663852785
340,23.770663652887198,59817.86060802647
341,5.7133357485291505,49506.57184736714
342,30.193388896604617,42316.89570138556
343,28.876180999825735,41947.78202497981
344,40.2050474513831,51836.64249593041
345,30.185522672918264,41734.48958258085
346,3.069609444928453,24290.85901346166
347,20.876499318013003,57512.2435468309
348,31.512556377620097,42884.490875012125
349,8.321184065097178,58435.39421391401
350,17.142597090811282,72320.93791994586
351,27.38793518140444,48213.32613394934
352,39.11116922095132,45106.56972849332
353,7.764045461046679,56057.664193248514
354,36.02928534460507,37163.98515525162
355,29.83327565653707,45217.93574423433
356,21.62813233574724,59002.58481170908
357,2.4411492512384214,23002.110617656945
358,36.54207013495296,35693.24352245004
359,10.373419875020463,66856.78211970502
360,13.475652371525738,67968.06541796486
361,34.049757611679624,35668.3402737339
362,36.39827003165211,38414.363470992655
363,38.67561054672717,47667.740348345214
364,20.670536493987626,57967.148235079636
365,19.65713283100167,59988.26809737898
366,13.698034663243378,64079.67739630209
367,20.38766175761531,60756.526904710125
368,36.38617912813986,35192.467060118724
369,26.193715842545565,49597.98143803651
370,1.8987262358694323,15524.75914370566
371,25.68481109700269,48566.29840499613
372,32.350488188253266,41107.44661313056
373,1.720630519909001,18450.971190730455
374,28.237582604891735,44316.684761412514
375,21.401261625944358,60045.959146739566
376,34.077639443317175,36299.19112368628
377,2.5871784884252946,26420.35041251714
378,3.708640210527232,35796.49892349572
379,9.433236789187951,57376.685984915704
380,13.481774797103364,65380.40611796726
381,9.37358226144406,65296.811275158216
382,27.519131680189755,49459.34216984194
383,20.68053437706367,58043.88771026891
384,21.88709145770523,56450.53258214163
385,21.520943170621567,59848.09129603404
386,31.45391908229647,46586.96342118124
387,3.3476486746468055,33050.01937619437
388,19.90196280644345,58918.73849585917
389,37.597568580163816,40499.601206915
390,8.894758492687837,62602.26409972256
391,2.1457527920478263,19199.006020257006
392,35.42992713321618,37020.26053855859
393,31.789674475769143,36758.01248046407
394,35.74766461784736,39199.357813160736
395,35.743047225024476,37894.928691768255
396,31.013501938834175,40985.43825126663
397,18.631122836402607,64538.47541112359
398,39.57671787862107,49843.68940618287
399,6.175463225908095,52070.540593889324
400,11.462751721908624,66028.78339508259
401,21.22797583727721,55495.18581934545
402,23.63955870906851,56131.47602786607
403,38.8123144810057,40532.62467837217
404,13.386680811503567,69086.37650591134
405,11.31106993284451,69481.33890889413
406,29.82742344847523,43657.76134684304
407,16.445851859016514,65859.48250736421
408,28.855119095795384,45589.715934298874
409,5.382929148187831,49202.430091119604
410,26.118768594282027,53746.690650977085
411,27.345177888885146,44673.771951786905
412,12.929107402256367,63001.906579360206
413,16.594689783117932,66100.91436511549
414,14.000683032495232,68372.90149062792
415,38.26124300010633,39523.40227730016
416,15.53457485301306,65353.67840574017
417,25.551630649126967,54724.87336633751
418,3.9900764241916846,38701.959783085986
419,24.036099350973217,55347.0682358771
420,36.33786497966719,39080.07572032949
421,29.537914135421858,44093.17514977633
422,23.746196449490732,60802.5096491473
423,22.2740265813181,55419.964638986574
424,23.8947409143106,59237.354069500856
425,14.09356764172656,62363.272701461945
426,40.156400879981504,50017.56294514036
427,36.69325266326879,39700.6729203964
428,32.238177360535936,36528.02636813301
429,19.927999723313125,58978.17683905151
430,2.292335783432467,22230.986089809896
431,7.311231031371207,55470.996365131876
432,9.77203234380287,66882.04591590283
433,24.6590965225753,54683.82947520923
434,13.46866973308951,65395.14870005842
435,31.978108585976276,43073.55108685306
436,30.477754779386522,44645.40955513982
437,24.514600083348167,51154.567118553205
438,31.78495756952277,41559.115201249566
439,8.475092473613554,54598.52839225888
440,2.6815783000274394,24592.58322566946
441,23.486635242224974,54516.618365718234
442,6.4762602351947685,50494.359703573566
443,21.67638608030522,55997.6308034923
444,10.86290622677826,64189.927601082774
445,23.690007320596763,56520.80187579222
446,5.326607718943517,49908.299258362305
447,40.01158806874592,51301.70511183037
448,28.578258631313627,42417.21605421383
449,29.785292651441804,47054.71285337888
450,10.717951082558924,62598.782755591565
451,40.727994962289074,61440.774279704456
452,22.58206737675069,57810.58278946581
453,38.908388487369145,44323.76533198758
454,30.47849158726381,40431.2093012255
455,40.71852239379031,55974.22960532192
456,5.834067483526908,49219.01090532561
457,30.930240134782814,40185.88477555398
458,3.3629020999178216,31656.30359579307
459,33.85215913287609,38480.428936829696
460,17.34570198332598,66144.03873911899
461,5.172228568949997,48008.534390127745
462,15.598482669632432,65125.14301863849
463,14.568859322641785,64691.41214875445
464,21.172289486397986,55677.579510206066
465,19.39094274680111,62852.811639669635
466,1.3004728994126218,12460.730197999772
467,36.36608121469833,35179.05949070088
468,22.040647564278572,59256.86060119336
469,24.18195055007839,52284.46176037287
470,23.11787303410041,58040.840236649805
471,32.60723921731388,34085.090516779805
472,9.424888037519057,58478.38348986376
473,20.10539175275186,62023.58361688912
474,24.191182206842228,62143.12463364801
475,38.65074451616715,46203.19390928391
476,1.050061699994039,5073.448505885198
477,36.405951332019015,36566.225140094204
478,34.44089031101501,38487.15080338731
479,25.95929183400869,58899.12769847273
480,27.459749950485577,50155.83329061535
481,11.579560654731615,63501.212615239405
482,21.737583255014908,52127.18977796556
483,38.076547333594505,41973.800936085296
484,16.43643197579556,69639.37120399337
485,31.94178405901106,40702.87747266017
486,2.952991301543811,34663.27511776384
487,24.12842080587922,54037.38681312078
488,13.397781849582072,63171.6162029167
489,7.3539366446941905,59599.2058093611
490,4.213727229040899,47888.957271815205
491,18.788749153877816,61316.95053493128
492,23.86409141496229,55217.3927377991
493,13.33407374713325,64702.20961982485
494,20.302828235396497,60493.99261342262
495,37.07994250356476,39905.28061476076
496,23.038276678613133,60554.68516080097
497,3.2664944430935243,31002.48892879731
498,17.03572305594724,70164.32259383608
499,7.071381032105547,56379.32633785318
